Date	RELIANCE IS Equity	TCS IS Equity	BHARTI IS Equity	INFO IS Equity	HUVR IS Equity	ITC IS Equity	LT IS Equity	HDFCB IS Equity	ICICIBC IS Equity	KMB IS Equity	BAF IS Equity	SUNP IS Equity	TTAN IS Equity	SBIN IS Equity	MSIL IS Equity	MM IS Equity	AXSB IS Equity	HCLT IS Equity	UTCEM IS Equity	WPRO IS Equity	TATA IS Equity	APNT IS Equity	INDIGO IS Equity	COAL IS Equity	JSTL IS Equity	SBILIFE IS Equity	BJAUT IS Equity	DRRD IS Equity	ADSEZ IS Equity	GRASIM IS Equity	TMPV IS Equity	NIFTY Index
45557	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45558	1493.375	4268.5	1750.45	1896.45	2981.562047	489.0414204	3787.7	879.9	1321.9	386.94	759.51	1862.7	3820.1	801.85	12683.1	3049.8	1246.8	1752.8	11962.05	267.45	153.99	3277.45	4930.35	500.6	982.1	1920.15	12338.95	1330.89	1456.15	2666.9	588.3014814	25939.05
45559	1489.375	4271.3	1756.65	1898.6	2904.772217	487.4331983	3791.6	884.025	1318.6	382.94	755.42	1868.1	3784.9	798.25	12738.6	3074.3	1239.55	1775.6	11761.65	269.775	160.53	3248.4	4827.1	504.3	989.7	1864.35	12443.65	1330.07	1456.65	2619.3	591.6310329	25940.4
45560	1493.95	4274.75	1760.4	1895.3	2903.197041	489.6090282	3793.85	889.55	1323.85	379.59	762.39	1870.55	3737.25	793.1	12785.3	3091.05	1268.1	1782.4	11816.3	268.1	161.66	3244.75	4782.2	505.3	982.65	1863.6	12397.25	1338.29	1452.55	2662	583.3374228	26004.15
45561	1497.95	4292.5	1771.1	1900.25	2939.770659	494.5282958	3762.15	891.725	1329.05	380.46	776.84	1898.4	3757.55	801.85	13383.8	3181.1	1277.1	1783.85	12065	270.95	165.61	3277.05	4867.55	506.55	1005.55	1898.3	12621.65	1348.88	1472.6	2745.85	601.226195	26216.05
45562	1526.175	4308.7	1734.6	1906.75	2920.228631	494.4809951	3705.65	876.325	1306.6	374.49	775.6	1948.7	3816.7	802.65	13495.6	3183.65	1273.15	1808.4	11952.3	270.9	166.55	3310.75	4945.7	516.1	1001.55	1882.65	12666.4	1349.98	1456.7	2783.15	601.135389	26178.95
45563	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45564	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45565	1476.575	4268.5	1709.55	1875.6	2912.401976	490.176636	3675.55	866.025	1273	370.79	770.3	1926.7	3823.95	787.9	13238	3094.9	1232.2	1796.1	11802	270.725	168.55	3329.1	4787.45	510.15	1030.05	1844	12345.95	1350.32	1448.2	2795.55	590.0267945	25810.85
45566	1464.825	4287.9	1698.7	1904.35	2878.388019	488.3319106	3653.5	863.1	1274.4	375.88	770.3	1919.95	3775.95	796.95	13166	3165.5	1226.65	1816.5	11837.15	273.375	167.03	3277.35	4905.25	508.5	1027.3	1834.2	12157.45	1349.82	1467.5	2801.15	584.3060196	25796.9
45567	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45568	1406.975	4232.75	1673.45	1893.4	2848.459675	485.0681658	3497.65	841	1256.35	364.56	743.385	1910.85	3674.95	794.1	12647.35	3129.85	1175.7	1778.55	11724.8	265.075	166.98	3149.3	4716.85	502.35	1039.1	1805.55	11806.45	1347.13	1425.2	2766.15	560.3937861	25250.1
45569	1386.525	4252.25	1640.9	1918.15	2804.551644	476.3648462	3493.95	828.825	1239.75	361.8	721.135	1910.05	3670.1	796.65	12605.75	3017.45	1178.4	1776.6	11450.25	266.775	166.75	3072.5	4609.35	497.2	1033.75	1798.1	11774.4	1326.65	1413.7	2745.1	563.4509198	25014.6
45570	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45571	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45572	1370.725	4272.85	1662.05	1934.3	2789.439799	482.6558326	3468.35	808.9	1233.9	358.05	726.94	1905.25	3589.25	770.65	12527.5	3060.2	1145.7	1776.95	11230.35	265.725	164.36	3062.25	4485.2	480.45	1018.75	1787.95	11617.05	1321.98	1355.2	2720.5	561.6953381	24795.75
45573	1397.35	4253.25	1657.45	1948.55	2775.066318	480.5273034	3532.4	825.525	1236.6	360.68	718.695	1917.15	3493.35	781.45	12531.95	3165.85	1153.3	1789.45	11389.8	263.475	159.52	3088.05	4602.95	491.85	998.2	1728.05	11889.1	1331.21	1418.55	2738.2	556.8220854	25013.15
45574	1374.6	4252.95	1678.1	1952.75	2725.989741	465.1545921	3487.1	816.575	1244.15	360.16	730.045	1930.85	3493.45	797.4	12760.7	3153	1170.15	1809.7	11350.15	265.575	159.06	3078.85	4708.3	486.95	994.5	1737.4	11818.1	1332.97	1408.15	2715.75	568.536053	24981.95
45575	1371.05	4227.4	1678.1	1919	2711.96083	465.4856967	3460.35	831.2	1243.5	375.22	731.97	1887.75	3447.25	797.1	12944.1	3194.3	1184.25	1808.65	11430.05	262.5	159.72	3059.1	4665.15	488.1	1007.4	1734.5	11832	1316.62	1417.2	2722.45	562.0888305	24998.45
45576	1372.1	4149.2	1687.4	1935.1	2740.018652	461.8435466	3482.55	825.5	1223	376.48	730.2	1901.95	3474.4	799.75	12776.65	3134.35	1172.45	1839.65	11421.3	264.15	160.66	3037.2	4693.45	492.95	1012.05	1735.05	11876.95	1319.84	1408.25	2725.55	563.4206511	24964.25
45577	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45578	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45579	1372.525	4136.65	1695.6	1958.9	2745.827114	470.1211604	3555.05	844.05	1231.75	382.16	720.88	1909.75	3497.8	805.15	12537.85	3154.9	1164.35	1855.9	11300.3	274.775	158.32	3039.15	4678.95	498.3	1012.5	1738.3	11899.3	1331.98	1410.3	2726.9	561.9374873	25127.95
45580	1344.025	4116.8	1717.25	1959.3	2738.295803	471.6347812	3551.9	842.05	1255.5	379.04	701.69	1898.45	3508.5	804.65	12446.75	3155.8	1153.85	1870.1	11416.9	266.475	155.63	3067.1	4756.45	494.45	1000.85	1723.75	11521.5	1322.33	1420.3	2735.8	555.3086529	25057.35
45581	1354.075	4094.95	1733.95	1920.1	2738.098906	466.5736116	3532.6	849.9	1243.15	375.27	695.635	1898.5	3471	805.45	12383.9	3068	1153.2	1865.25	11322.3	266.075	155.24	3082.1	4699.85	495.75	989.35	1733.75	11616.95	1342.18	1403.8	2764.1	549.3457289	24971.3
45582	1356.425	4109	1701.15	1968.1	2696.159845	462.5057557	3570.3	836.575	1231.25	372.81	689.95	1889.55	3403.35	811.05	12143.75	2964.6	1131.85	1867.8	11017.3	264.375	152.4	3055.85	4624	489.9	979.5	1702	10119.45	1340.81	1394.7	2705.85	539.7505668	24749.85
45583	1359.3	4123.05	1707.85	1879.6	2674.944194	460.4245271	3577.8	840.925	1264.5	374.21	689.955	1910.35	3381.45	820.4	12105.1	2964.25	1196.85	1857.7	11069.3	274.325	155.39	2992.15	4663.05	492.2	992.6	1706.05	10063.95	1348.22	1405.6	2760.95	550.980236	24854.05
45584	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45585	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45586	1369.2	4079.85	1692.55	1852.75	2651.759572	457.5391875	3585.6	864.35	1259.05	357.84	678.09	1897	3363.25	813.95	12175.9	2998.2	1190.3	1843.6	10869.3	274.05	155.03	3049.2	4591	485.4	981.45	1711.85	10500.5	1339.48	1375.5	2718.25	546.8334309	24781.1
45587	1343.35	4015.5	1692.25	1851.6	2640.093425	455.7890634	3511.9	857.275	1267.5	352.63	667.79	1887.55	3329.8	790.4	11923.3	2887.2	1175.75	1822.75	10825.15	272.725	150.39	3006.85	4524.4	468.35	963.65	1698.15	10368.35	1332.48	1362.85	2655.35	532.4255535	24472.1
45588	1338.525	4066.25	1685.8	1873.4	2618.040961	454.4173446	3455.4	867.9	1251.6	353.56	699.58	1839.35	3288.6	786	11956.2	2793.5	1160.4	1845.75	10753.05	273.6	148.78	2989.7	4520	474.1	954.45	1716	10586.75	1321.58	1340.45	2633.2	531.3056135	24435.5
45589	1339.8	4047.9	1678.45	1863.35	2466.233374	446.2343321	3442.65	874.825	1252.75	352.44	704.09	1848.9	3330.9	794.55	11763.7	2826.35	1167.35	1844.9	11043.6	273.45	148.98	2972	4519.85	477.25	958.1	1635.3	10302.5	1316.54	1354.4	2666.7	532.72824	24399.4
45590	1327.85	4057.55	1666	1862.05	2488.827304	456.2620699	3326.4	871.7	1255.45	353.77	691.015	1860.4	3266.55	780.95	11502.85	2720.85	1189.35	1852.35	10995.2	271.725	145.86	2958	4366.1	461.1	943.85	1616.75	10206.1	1302.94	1318.7	2615.2	523.2238839	24180.8
45591	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45592	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45593	1334.35	4090.85	1663.35	1865.35	2535.836463	458.012194	3340.8	867.1	1292.85	349.97	691.135	1902.9	3283.05	792.05	11483.25	2781	1171.6	1871.75	11092.6	279.3	149.38	3001.85	4015.45	441.65	967.25	1605.9	10011.25	1311.5	1352.2	2646.95	531.7899119	24339.15
45594	1340	4075.25	1637.1	1839.3	2508.12321	461.6070434	3380.9	875.925	1331.85	352.04	702.25	1871.6	3283.4	832.7	11046	2746.9	1186.85	1871.75	11112.1	281.1	150.06	2992.85	4026.75	445.55	958.8	1661.35	9850.85	1274.7	1372.7	2686	510.1780958	24466.85
45595	1343.9	4084.65	1633.35	1802.1	2515.309951	465.0126902	3408.35	867.3	1312.15	346.92	695.5	1852.1	3308.45	822.45	11256.45	2707.7	1170.4	1838.8	11205.1	282.625	148.97	2996.65	4057.7	449.15	957.3	1624.15	9940.65	1249.85	1396.2	2672.55	508.6343946	24340.85
45596	1332.05	3968.45	1612.6	1757.25	2489.024201	462.4111544	3622.3	867.85	1292.25	346.22	688.975	1848.9	3267.05	820.2	11076.45	2728.55	1159.55	1766.05	11065.65	275.9	148.56	2935.65	4052.5	452.05	963.65	1622.15	9836.3	1274.2	1375.95	2695.85	504.9113507	24205.35
45597	1338.65	3984.2	1616.45	1760.85	2498.130688	463.8301739	3626.35	868.65	1291.8	348.88	692.36	1858.4	3293.7	821.2	11110	2817.65	1169.55	1757.4	11145.8	275.675	149.75	2939.85	4069.55	454.15	968.3	1628.85	9875.95	1259.6	1394.4	2698.9	510.6018569	24304.35
45598	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45599	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45600	1302.15	3964.15	1591.25	1763.65	2485.627728	458.4378998	3574.45	857.05	1277.2	345.87	684.37	1808.9	3222	829.85	11052.45	2883.95	1139.25	1762.95	11001.85	270.4	146.95	2915.3	3963.1	443.3	954.9	1608.8	9525.55	1268.3	1349.25	2590.6	498.8878893	23995.35
45601	1305.3	3971.35	1578.4	1754.2	2482.231255	454.2754426	3574.8	878.925	1296.7	351.43	693.035	1803.6	3230.25	849.2	11170.1	2899.45	1171.7	1773.55	11176.35	271.85	152.29	2887.3	3940.85	434.9	999.5	1633.2	9874.85	1272.2	1329.35	2650.95	505.8799475	24213.3
45602	1325.35	4139.65	1598.8	1823.7	2461.90164	455.1268543	3645.45	877.625	1302.35	352.52	700.62	1827.45	3177.05	854.8	11354.25	2934.55	1166.5	1838.4	11274.4	281.95	153.62	2897.3	4061.95	435.8	1008.65	1603.95	10020.5	1302.1	1370	2645.95	508.3317081	24484.05
45603	1305.65	4150.9	1575.8	1803.05	2437.092618	452.0996127	3646.55	873.275	1278.7	349.38	690.45	1790.95	3120.85	859.6	11300.15	2891.35	1159.9	1831.95	11050.8	281.7	150.95	2842.85	3995.75	435.35	989.8	1589.85	9856.65	1287.35	1353.1	2562.7	496.2545168	24199.35
45604	1283.75	4147	1569.9	1829.95	2468.793035	452.2415147	3660.3	877.225	1258.85	349.16	689.595	1809.6	3186.25	843.15	11303	2974.9	1160.95	1837.5	11043.35	284.5	147.57	2769.45	4002.95	424.05	996.4	1569.95	9910.4	1283.65	1362.1	2544.85	487.5976829	24148.2
45605	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45606	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45607	1272.7	4198.7	1560.55	1860.1	2452.401359	451.2009004	3628.85	883.15	1269.3	348.8	677.88	1794.6	3206.6	847.65	11399.7	2930.6	1171	1867.3	10970.45	286.75	145.01	2543.1	4011.6	421.55	979	1566	9919.35	1287.9	1347.9	2519.5	487.1436531	24141.3
45608	1274.25	4197.4	1555.65	1868.8	2423.309828	447.3222471	3591.35	859.1	1270.6	344.28	663.82	1800.85	3198.45	826.7	11143.1	2898.55	1158.15	1872.85	10892	285.325	144.17	2474.85	3912.9	414.05	957.25	1562.45	9678.7	1263.9	1326	2521.2	475.1269991	23883.45
45609	1252.05	4150.35	1550.45	1868.4	2426.706301	446.7073386	3547.95	840.675	1253.7	337.57	656.6	1779	3187.85	808.65	11049.6	2798.95	1139.15	1864.75	10782.2	284.5	139.17	2470.5	3848.8	406.9	935.95	1546.7	9452.15	1245	1287.9	2502.9	475.9745213	23559.05
45610	1267.6	4145.9	1550.5	1864.55	2352.131562	440.7947574	3526.25	846.375	1256.95	341.58	654.915	1768.2	3183.7	804.25	11006.05	2807.2	1140.7	1858.95	10728.5	283.35	137.98	2483.15	3891.2	409.75	939.05	1562.3	9482.95	1226.7	1264.55	2523.95	468.7403139	23532.7
45611	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45612	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45613	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45614	1260.75	4019.5	1537	1811.45	2385.308707	441.3623652	3542.15	852.55	1253.45	344.55	656.795	1747.75	3172.3	814.3	11093.95	2846.9	1126.2	1835	10630.9	276.425	141.21	2483.7	3976.3	413.35	949.85	1562.6	9516.5	1193.55	1279.3	2517.15	467.2874187	23453.8
45615	1241.65	4039.55	1525.5	1824.75	2372.95342	442.1191756	3505.9	871.125	1249.1	345.55	659.53	1777.25	3224.7	803	10959.3	2948.95	1133.95	1820.55	10769.55	281	139.46	2483.7	4045.9	412.25	947.3	1522.9	9545.7	1213.45	1289.65	2508.15	474.1281336	23518.5
45616	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45617	1223	4072.85	1525.15	1834.05	2345.830858	432.469843	3483.5	870.6	1250.55	347.42	646.565	1780	3178.45	780.75	10861.45	2936.25	1139.15	1836.35	10954.85	278.575	140.22	2428.15	4069.8	406	944.15	1477.95	9505	1195.35	1114.65	2534.85	468.4678961	23349.9
45618	1265.4	4244.6	1569.3	1902.25	2407.311946	449.0250705	3603.5	872.8	1278.05	352.29	668.395	1795.3	3308.7	816.05	11063.6	3012.95	1142.4	1898.4	11375.3	285.825	142.78	2472.2	4142.65	414.05	977.35	1485.15	9481.65	1214.45	1136.75	2598.65	478.850043	23907.25
45619	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45620	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45621	1287	4315.1	1578.75	1889.7	2433.105453	451.0589984	3753	892.8	1300.95	358.15	668.54	1798.9	3309.1	844.45	11025.15	3045.6	1155.9	1891.7	11457.45	291.225	143.67	2459.7	4244.5	417.45	953.3	1495.2	9420.95	1209.3	1166.8	2629.8	482.2401318	24221.9
45622	1295.7	4352.7	1577.25	1924.15	2440.735212	451.248201	3702.6	892.775	1304.95	356.72	661.795	1761.6	3327.5	839.4	10943.95	2985.2	1144.8	1899.55	11121.05	294.5	144.47	2505	4229.6	411.5	963.6	1506.75	9137.45	1208.65	1128.85	2617.2	474.007059	24194.5
45623	1293.2	4332.55	1577.65	1924.5	2448.315747	451.2009004	3698.7	906.15	1300.7	356.64	670.52	1749.45	3291.65	834.1	11058.35	3004.8	1149.65	1891.05	11139.9	291.45	144.53	2491.9	4267.9	417.15	968.85	1505.4	9190.35	1199.9	1199.95	2621.9	474.5821634	24274.9
45624	1270.8	4244.9	1560.4	1856.65	2423.998967	449.2615737	3666.05	896.575	1286.35	351.84	650.94	1734.25	3212.35	838.85	10949.85	2898.7	1132.5	1840.9	10997.8	286.1	143.39	2458.05	4352.65	415.2	954.15	1428.6	9013.5	1191.95	1167.6	2570.45	471.8579849	23914.15
45625	1292.2	4270.85	1627.15	1857.85	2457.422233	451.0116978	3724.8	898.025	1300.1	353.05	657.59	1780.9	3249	838.95	11074.2	2966.1	1136.3	1848.05	11202.15	288.925	144.54	2479.6	4378.9	416.4	966	1437.75	9033.65	1202.3	1190.05	2606.25	476.0955959	24131.1
45626	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45627	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45628	1309.15	4276.65	1643.6	1879.8	2440.685988	451.4374036	3704.05	902.35	1304.65	350.79	665.065	1808.55	3306.85	836.4	11239.3	3016.4	1137.1	1871.5	11648.55	292.275	146.41	2479.05	4409.25	421.7	989.8	1422.05	9130.35	1221.75	1215.8	2693.55	478.2749387	24276.05
45629	1323.3	4302.75	1620.55	1892.1	2444.328582	447.0384432	3787.05	913.15	1308.4	349.98	667.545	1800.05	3332.75	853.95	11279.25	3027.3	1160.5	1890.75	11852.35	291.65	146.54	2469.4	4405.5	422.1	998.8	1440.95	9161.8	1224.5	1288.65	2714	485.0551163	24457.15
45630	1308.95	4354.4	1584.1	1889.25	2426.263283	441.8826723	3789.9	930.05	1316.05	351.5	674	1800.2	3364.45	859.7	11129.85	3031.75	1159.45	1897.65	11766.8	294	145.85	2459.45	4370.85	416.65	994.85	1452.6	8999.15	1215.55	1269.55	2717.3	477.0944613	24467.45
45631	1322.05	4464.05	1615.35	1934.85	2455.896281	442.2610775	3831.55	932.875	1336.5	355.03	685.04	1813.45	3441.05	865.45	11182.25	3071.6	1166.4	1924	11932.8	299.3	147.07	2452.2	4368.55	418.4	999.2	1431.85	8891.95	1239.85	1277.05	2706.8	479.7883712	24708.4
45632	1311.55	4445.5	1597.85	1922.4	2445.263843	445.714025	3866.7	927.925	1328.75	355.39	685.03	1804.85	3470.1	863.65	11317.95	3073	1184.55	1922.7	11848.5	297.35	148.29	2429.7	4469.2	417.15	1003.8	1448.55	9099.9	1253.7	1259.05	2701.9	494.4686664	24677.8
45633	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45634	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45635	1295.15	4452.15	1602.55	1923.65	2363.502364	439.8487444	3947.3	935	1322.3	357.25	686.835	1806.65	3468.2	858.05	11279.8	3051.25	1163.25	1909.9	11814.8	303.75	149.88	2391.85	4489.45	414	1011.9	1469.3	9077.45	1255.15	1266.85	2681.4	483.5416838	24619
45636	1284.85	4432.55	1578.65	1948.55	2360.155115	440.3217509	3923.15	934.05	1330.45	358.94	693.62	1809.95	3475.75	867.5	11198.2	3066.9	1153.65	1936.35	11745.8	308.1	150.32	2388.9	4477	414.05	1012.95	1461.85	9013.3	1240.35	1248.75	2655.3	484.2378627	24610.05
45637	1278.2	4427.45	1586	1974.15	2364.093055	440.1325483	3916.75	931.55	1327.5	358.94	711.51	1814	3473.1	861.6	11277.75	3072.05	1147.25	1930.9	11898.5	309	150.6	2417.3	4465.55	416.95	1000.2	1456.15	9069.85	1238.55	1233.8	2670.75	483.7535643	24641.8
45638	1262.9	4454.95	1610.55	1987	2308.568101	435.7335878	3859.9	929.625	1329.25	353.74	712.58	1805.45	3445.75	853.7	11167.4	3067.45	1145.65	1936.2	11856.95	309.1	150.78	2389.55	4464.35	409.1	1005.8	1432.5	8963.25	1245.4	1244	2660.05	476.0350586	24548.7
45639	1272.85	4473.9	1681.75	1999.7	2353.017599	444.62611	3887	935.875	1344.9	361.13	718.28	1813.45	3508.85	861.55	11272.55	3081.4	1148.15	1968.8	12083.9	309.95	148.95	2407.65	4432.9	410.3	999.85	1428.8	9021.4	1246.35	1259.95	2692.7	478.4262819	24768.3
45640	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45641	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
45642	1268.3	4415.2	1662.55	1980.05	2329.439183	444.7207113	3877.85	932.6	1346.1	360.89	720.84	1809.8	3438.2	860.95	11277	3084.85	1150.9	1954.4	11942.5	309.2	147.79	2402.25	4406.75	410.45	990.35	1421.65	8998.35	1269.95	1243.15	2685.15	475.0967304	24668.25
